file_name,target_snr_db,signal_reference_power,added_noise_power,seed,cfo_correction_mode,frame_index,packet_index,event_index,payload_symbol_index,frame_symbol_index,start_sample,header_start_sample,sf,os_factor,cfo_int,cfo_frac,cfo_common_phase_rad,sto_frac,sfo_hat,gt_raw_fft_bin,gt_signed_fft_bin,noisy_argmax_bin,is_argmax_correct,gt_bin_rank,gt_bin_real,gt_bin_imag,gt_bin_amp,gt_bin_power,gt_bin_phase,gt_peak_energy_ratio,gt_to_argmax_power_db,selected_peak_amp,selected_peak_power,selected_peak_phase,selected_peak_margin_db,total_fft_energy,clean_gt_peak_amp,clean_gt_peak_phase,gt_bin_phase_unwrap,phase_linear_fit,phase_linear_residual,packet_phase_slope_pi_per_symbol,packet_phase_linear_r2,packet_phase_linear_rmse_pi,packet_residual_quad_r2
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_8\0_0_0_10_14_8_snr_m20dB.bin,-20.0,9.806766495277738e-05,0.009806766495277737,42,continuous,0,0,0,0,8,728281,695513,10,4,-21,-0.35766409636452867,-1073.5532899676368,-0.1445346540502827,-0.005474078351538992,803,-221,51,0,3,-4.191086292266846,-8.003173828125,9.034157162259909,81.61600494384766,-2.0532064322193957,0.007649652958027763,-0.8765027372977319,9.99338887056791,99.86782836914062,2.0121491553056177,0.36271353061725875,10669.24282600265,10.266597847046572,-2.311408067165077,-2.0532064322193957,-1.1569649071864074,-0.8962415250329883,-0.052227591227568135,0.8792038940678173,0.19551574984249043,0.8625285016077916
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_8\0_0_0_10_14_8_snr_m20dB.bin,-20.0,9.806766495277738e-05,0.009806766495277737,42,continuous,0,0,0,1,9,732377,695513,10,4,-21,-0.35766409636452867,-1207.7474512135914,-0.1445346540502827,-0.005474078351538992,826,-198,826,1,1,-6.811341762542725,-7.927972316741943,10.452134789658295,109.24713134765625,-2.2805802776542317,0.010582934835442452,0.0,10.452134789658295,109.24713134765625,-2.2805802776542317,0.7900996703720269,10322.952285578242,10.517772182237605,-2.2968933029976353,-2.2805802776542317,-1.3210427241016263,-0.9595375535526054,-0.052227591227568135,0.8792038940678173,0.19551574984249043,0.8625285016077916
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_8\0_0_0_10_14_8_snr_m20dB.bin,-20.0,9.806766495277738e-05,0.009806766495277737,42,continuous,0,0,0,2,10,736473,695513,10,4,-21,-0.35766409636452867,-1341.941612459546,-0.1445346540502827,-0.005474078351538992,922,-102,922,1,1,-6.07711935043335,-5.613803386688232,8.273219933242663,68.4461669921875,-2.395804163949514,0.0067800025742531305,0.0,8.273219933242663,68.4461669921875,-2.395804163949514,0.6015125339329898,10095.30103308661,10.461226529691778,-2.290219969707414,-2.395804163949514,-1.4851205410168449,-0.9106836229326691,-0.052227591227568135,0.8792038940678173,0.19551574984249043,0.8625285016077916
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_8\0_0_0_10_14_8_snr_m20dB.bin,-20.0,9.806766495277738e-05,0.009806766495277737,42,continuous,0,0,0,3,11,740569,695513,10,4,-21,-0.35766409636452867,-1476.1357737055007,-0.1445346540502827,-0.005474078351538992,718,-306,718,1,1,-4.028694152832031,-13.681859016418457,14.262666045386256,203.4236602783203,-1.8571583922506274,0.019270963562716015,0.0,14.262666045386256,203.4236602783203,-1.8571583922506274,4.508364017515342,10555.967251782306,10.547677596499607,-2.276504729279855,-1.8571583922506274,-1.6491983579320637,-0.2079600343185637,-0.052227591227568135,0.8792038940678173,0.19551574984249043,0.8625285016077916
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_8\0_0_0_10_14_8_snr_m20dB.bin,-20.0,9.806766495277738e-05,0.009806766495277737,42,continuous,0,0,0,4,12,744665,695513,10,4,-21,-0.35766409636452867,-1610.3299349514552,-0.1445346540502827,-0.005474078351538992,86,86,86,1,1,-7.082870006561279,-8.02019214630127,10.700024747328294,114.49052429199219,-2.294212258449377,0.010993044061295427,0.0,10.700024747328294,114.49052429199219,-2.294212258449377,0.9317137058081553,10414.815373577294,10.38492928577405,-2.280259875162099,-2.294212258449377,-1.8132761748472825,-0.4809360836020944,-0.052227591227568135,0.8792038940678173,0.19551574984249043,0.8625285016077916
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_8\0_0_0_10_14_8_snr_m20dB.bin,-20.0,9.806766495277738e-05,0.009806766495277737,42,continuous,0,0,0,5,13,748761,695513,10,4,-21,-0.35766409636452867,-1744.5240961974098,-0.1445346540502827,-0.005474078351538992,467,467,467,1,1,-6.231703758239746,-6.021082878112793,8.665308462805141,75.08757781982422,-2.373382428337548,0.006903732928332202,0.0,8.665308462805141,75.08757781982422,-2.373382428337548,0.39525043065599835,10876.373492327984,10.342152799425302,-2.27359954284409,-2.373382428337548,-1.9773539917625014,-0.3960284365750466,-0.052227591227568135,0.8792038940678173,0.19551574984249043,0.8625285016077916
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_8\0_0_0_10_14_8_snr_m20dB.bin,-20.0,9.806766495277738e-05,0.009806766495277737,42,continuous,0,0,0,6,14,752857,695513,10,4,-21,-0.35766409636452867,-1878.7182574433646,-0.1445346540502827,-0.005474078351538992,89,89,89,1,1,-9.790923118591309,-8.421266555786133,12.914329479991123,166.7799072265625,-2.4312586706775834,0.015750048941485423,0.0,12.914329479991123,166.7799072265625,-2.4312586706775834,3.284087786010326,10589.167554093525,10.357754124834898,-2.3052283992213325,-2.4312586706775834,-2.14143180867772,-0.2898268619998632,-0.052227591227568135,0.8792038940678173,0.19551574984249043,0.8625285016077916
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_8\0_0_0_10_14_8_snr_m20dB.bin,-20.0,9.806766495277738e-05,0.009806766495277737,42,continuous,0,0,0,7,15,756953,695513,10,4,-21,-0.35766409636452867,-2012.912418689319,-0.1445346540502827,-0.005474078351538992,713,-311,713,1,1,-7.913990020751953,-6.960086345672607,10.539166949421562,111.07402801513672,-2.420238743873703,0.010783366297069656,0.0,10.539166949421562,111.07402801513672,-2.420238743873703,1.5872088743930237,10300.496612576419,10.478636921791349,-2.3301961546123464,-2.420238743873703,-2.305509625592939,-0.11472911828076393,-0.052227591227568135,0.8792038940678173,0.19551574984249043,0.8625285016077916
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_8\0_0_0_10_14_8_snr_m20dB.bin,-20.0,9.806766495277738e-05,0.009806766495277737,42,continuous,0,0,0,8,16,761049,695513,10,4,-21,-0.35766409636452867,-2147.1065799352737,-0.1445346540502827,-0.005474078351538992,865,-159,865,1,1,-10.295513153076172,-5.166555881500244,11.519153213749231,132.69090270996094,-2.6764853352519085,0.012497032126536198,0.0,11.519153213749231,132.69090270996094,-2.6764853352519085,2.8385896590593584,10617.793198131025,10.63322035539213,-2.366599505672594,-2.6764853352519085,-2.469587442508158,-0.2068978927437506,-0.052227591227568135,0.8792038940678173,0.19551574984249043,0.8625285016077916
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_8\0_0_0_10_14_8_snr_m20dB.bin,-20.0,9.806766495277738e-05,0.009806766495277737,42,continuous,0,0,0,9,17,765145,695513,10,4,-21,-0.35766409636452867,-2281.300741181228,-0.1445346540502827,-0.005474078351538992,405,405,538,0,8,-6.403144836425781,-3.391326427459717,7.24578213403031,52.5013542175293,-2.654519461820547,0.005302000766185577,-0.9332974229423905,8.067707447219414,65.08789825439453,1.1738570053369923,0.13003860753059365,9902.177787744906,10.433933902919904,-2.4191194070326056,-2.654519461820547,-2.6336652594233767,-0.020854202397170507,-0.052227591227568135,0.8792038940678173,0.19551574984249043,0.8625285016077916
