snr_label,added_snr_db,noise_power_db_relative,seed,packet_index,payload_symbol_index,frame_symbol_index,start_sample,gt_bin,savaux_bin,savaux_correct,savaux_gt_rank,savaux_gt_margin_db,litenap_single_bin,litenap_single_correct,litenap_single_gt_rank,litenap_single_gt_margin_db,litenap_savaux_k1_bin,litenap_savaux_k1_correct,litenap_savaux_k1_gt_rank,litenap_savaux_k1_gt_margin_db,litenap_savaux_k2_bin,litenap_savaux_k2_correct,litenap_savaux_k2_gt_rank,litenap_savaux_k2_gt_margin_db,litenap_single_phase_bin,litenap_single_phase_correct,litenap_single_phase_gt_rank,litenap_single_phase_gt_margin_db,litenap_single_phase_alias_bin,litenap_single_phase_candidate_bins,litenap_single_phase_phase_jump_scores,litenap_savaux_k1_phase_bin,litenap_savaux_k1_phase_correct,litenap_savaux_k1_phase_gt_rank,litenap_savaux_k1_phase_gt_margin_db,litenap_savaux_k1_phase_alias_bin,litenap_savaux_k1_phase_candidate_bins,litenap_savaux_k1_phase_phase_jump_scores,litenap_savaux_k2_phase_bin,litenap_savaux_k2_phase_correct,litenap_savaux_k2_phase_gt_rank,litenap_savaux_k2_phase_gt_margin_db,litenap_savaux_k2_phase_alias_bin,litenap_savaux_k2_phase_candidate_bins,litenap_savaux_k2_phase_phase_jump_scores
-26,-26.0,26.0,42,0,46,54,811945,383,383,1,1,2.9116999105510755,124,0,17,-0.6594694764234657,388,0,3,-1.4285552438923994,383,1,1,0.7606036789185479,124,0,17,-0.6594694764234657,124,124|380|636|892,4.74902545|0.921741659|3.11573675|2.09101006,388,0,3,-1.4285552438923994,132,132|388|644|900,0.171991154|0.26674206|0.512307474|1.23614935,537,0,1,0.7606036789185479,25,25|281|537|793,0.181699218|0.077119734|0.913627957|0.0806918051
-26,-26.0,26.0,42,0,47,55,816041,267,267,1,1,1.9241541111062779,231,0,217,-8.28681088340785,762,0,14,-2.9560352391723024,525,0,3,-1.6447982980013134,231,0,217,-8.28681088340785,231,231|487|743|999,1.03467804|0.661543048|0.668484714|0,725,0,14,-2.9560352391723024,213,213|469|725|981,0.45770724|0.487591418|0.417680523|0.957175594,525,0,3,-1.6447982980013134,13,13|269|525|781,0.932567195|0.477118656|0.336074324|0.276883837
-26,-26.0,26.0,42,0,48,56,820137,314,314,1,1,1.286969669641357,244,0,401,-9.726395443142977,659,0,110,-4.923749552509809,571,0,10,-2.1182746792279836,756,0,401,-9.726395443142977,244,244|500|756|1012,0.596384976|0.490651866|1.80753414|0,659,0,110,-4.923749552509809,147,147|403|659|915,1.24739183|0.243030674|0.114155957|0.161199933,40,0,10,-2.1182746792279836,40,40|296|552|808,0.281524873|1.22254184|2.79730738|0.438301134
-26,-26.0,26.0,42,1,0,8,2123893,803,803,1,1,2.3653744241085835,54,0,733,-12.570796441602097,803,1,1,0.2734245060630244,803,1,1,3.539579633849133,54,0,733,-12.570796441602097,54,54|310|566|822,1.77911585|0.176518962|0.649709635|1.7582788,876,0,1,0.2734245060630244,108,108|364|620|876,0.460164318|0.807673881|0.65665593|1.25246554,803,1,1,3.539579633849133,35,35|291|547|803,0.177964675|0.0443639371|1.40174727|0.0648737153
-26,-26.0,26.0,42,1,1,9,2127989,711,918,0,6,-1.2492421301490306,62,0,981,-24.603132775502846,458,0,457,-9.085526139105687,268,0,108,-5.954480329214501,830,0,981,-24.603132775502846,62,62|318|574|830,0.47797494|0.300948256|0.729702286|1.25044075,458,0,457,-9.085526139105687,202,202|458|714|970,1.54036941|3.66828796|0.949444951|0.355546052,268,0,108,-5.954480329214501,12,12|268|524|780,0.814771067|0.0342568514|1.34120292|0.41031103
-26,-26.0,26.0,42,1,2,10,2132085,922,922,1,1,1.5746178822546086,25,0,349,-8.483041513976708,381,0,131,-6.207947883098612,300,0,19,-2.591227863879131,537,0,349,-8.483041513976708,25,25|281|537|793,0|1.01380867|1.07469302|0.01756184,381,0,131,-6.207947883098612,125,125|381|637|893,0.234423693|0.901583189|2.59416492|2.1225749,947,0,19,-2.591227863879131,179,179|435|691|947,1.14453846|0.318602185|1.98144569|1.8543144
-26,-26.0,26.0,42,1,3,11,2136181,718,297,0,5,-0.709163824802439,190,0,1017,-30.009288928956686,394,0,310,-7.0721884505457435,70,0,2,-0.6653322594671289,958,0,1017,-30.009288928956686,190,190|446|702|958,1.73346233|0.653817744|0.0654287588|2.17903123,560,0,310,-7.0721884505457435,48,48|304|560|816,1.47679151|1.19762212|1.61218686|0.0892978162,376,0,2,-0.6653322594671289,120,120|376|632|888,0.662439634|0.303362721|0.1213127|0.548068245
-26,-26.0,26.0,42,1,4,12,2140277,756,756,1,1,0.4495513990049609,244,0,1,0.0,469,0,73,-3.7925160825615176,713,0,16,-1.9720545508956415,756,1,1,0.0,244,244|500|756|1012,0.398466658|1.39192559|3.78916361|0,469,0,73,-3.7925160825615176,213,213|469|725|981,1.30056158|1.2636177|2.28292606|1.61999713,10,0,16,-1.9720545508956415,10,10|266|522|778,0.356578559|3.25184368|0.0966752142|0.0171238893
-26,-26.0,26.0,42,1,5,13,2144373,109,109,1,1,1.451966828030501,244,0,333,-5.796887026241539,770,0,14,-1.7573833881434302,109,1,1,0.8085339518594539,500,0,333,-5.796887026241539,244,244|500|756|1012,1.41165204|2.60761392|0.740011436|0,638,0,14,-1.7573833881434302,126,126|382|638|894,1.42192293|0.503086898|0.20648498|0.545660445,382,0,1,0.8085339518594539,126,126|382|638|894,1.62532408|0.232558449|0.798883909|0.298792197
-26,-26.0,26.0,42,1,6,14,2148469,932,932,1,1,2.0541536515686243,106,0,693,-10.845664662935972,325,0,6,-1.7652209931836447,325,0,30,-3.253029623989182,874,0,693,-10.845664662935972,106,106|362|618|874,0.533898283|0.527721936|0.432347377|2.5068543,325,0,6,-1.7652209931836447,69,69|325|581|837,0.238652185|0.474346496|2.6762462|1.40888128,533,0,30,-3.253029623989182,21,21|277|533|789,0.696499532|0.906425398|0.596165878|0.545573661
-26,-26.0,26.0,42,1,7,15,2152565,468,468,1,1,0.08756243911527878,94,0,285,-6.259985706136703,111,0,195,-7.248280654177524,578,0,8,-2.8852942800429062,862,0,285,-6.259985706136703,94,94|350|606|862,0.702371455|0.286827123|0.110969201|0.793309093,423,0,195,-7.248280654177524,167,167|423|679|935,1.57506228|1.577188|0.12611415|0.884372818,578,0,8,-2.8852942800429062,66,66|322|578|834,0.247938814|1.6138763|2.13294956|0.71325605
-26,-26.0,26.0,42,1,8,16,2156661,89,639,0,8,-1.9122210067177332,7,0,589,-11.506019366903734,775,0,372,-9.58279964566217,639,0,15,-3.7580165095738454,775,0,589,-11.506019366903734,7,7|263|519|775,0|0.735307401|0.621067558|3.03167784,775,0,372,-9.58279964566217,7,7|263|519|775,0|0.366875289|0.861158595|1.35315594,639,0,15,-3.7580165095738454,127,127|383|639|895,0.247815893|1.46789696|3.66898597|5.00225112
-26,-26.0,26.0,42,1,9,17,2160758,713,423,0,55,-3.891307024433817,118,0,1001,-27.618262631351143,301,0,97,-4.4298543440800815,423,0,74,-5.174068416483626,374,0,1001,-27.618262631351143,118,118|374|630|886,0.667099633|1.07940922|0.0727955921|1.03561072,735,0,97,-4.4298543440800815,223,223|479|735|991,1.27207549|0.293269255|0.566219444|0.097811435,423,0,74,-5.174068416483626,167,167|423|679|935,2.61861272|1.08225291|0.144519264|3.02537692
-26,-26.0,26.0,42,1,10,18,2164854,865,920,0,92,-5.387466388047032,196,0,561,-10.298815533138281,198,0,374,-9.256419488624859,70,0,262,-8.251932088595971,708,0,561,-10.298815533138281,196,196|452|708|964,1.48804846|0.540648867|2.77123413|2.15086842,664,0,374,-9.256419488624859,152,152|408|664|920,0.141093999|2.89208439|2.46671603|1.57107083,920,0,262,-8.251932088595971,152,152|408|664|920,0.144157127|1.60965029|1.48039104|0.654970267
-26,-26.0,26.0,42,1,11,19,2168950,92,902,0,10,-0.9508281058696232,222,0,665,-9.96758239720214,821,0,449,-9.458651133746503,818,0,367,-7.536086108442711,990,0,665,-9.96758239720214,222,222|478|734|990,1.14867908|0.559014785|0.496079213|2.14118051,322,0,449,-9.458651133746503,66,66|322|578|834,0.231823964|1.2593505|0.218489244|1.14465321,471,0,367,-7.536086108442711,215,215|471|727|983,0.261792601|2.5555089|2.09859913|0.640379941
-26,-26.0,26.0,42,1,12,20,2173046,645,27,0,2,-0.04777575506271014,21,0,173,-5.611574197386063,352,0,13,-2.1633501594466646,645,1,1,0.030771701173728034,533,0,173,-5.611574197386063,21,21|277|533|789,0|0.824371092|0.827280412|0.486177361,676,0,13,-2.1633501594466646,164,164|420|676|932,2.66312545|2.53245442|2.10291919|0.820695456,987,0,1,0.030771701173728034,219,219|475|731|987,0.478321997|0.634294539|0.0675735241|0.759533813
-26,-26.0,26.0,42,1,13,21,2177142,426,426,1,1,1.8232033624652353,169,0,641,-10.858920801239817,713,0,35,-3.816628748631343,684,0,6,-1.1912203022835108,937,0,641,-10.858920801239817,169,169|425|681|937,1.65090337|0.371608141|2.13377113|4.28704392,681,0,35,-3.816628748631343,169,169|425|681|937,1.68945884|0.63819135|0.493697477|0.758608472,684,0,6,-1.1912203022835108,172,172|428|684|940,1.95688338|0.69945362|0.165371612|0.661072298
-26,-26.0,26.0,42,1,14,22,2181238,765,765,1,1,0.9964919687881003,166,0,441,-7.848376853404474,965,0,183,-6.046815421088772,915,0,27,-2.7778044226434497,934,0,441,-7.848376853404474,166,166|422|678|934,0.296419028|0.306690648|0.497690387|1.23851016,965,0,183,-6.046815421088772,197,197|453|709|965,3.41367795|2.52474035|1.75252403|0.508210546,987,0,27,-2.7778044226434497,219,219|475|731|987,0.197476628|0.848324669|3.09581064|1.06172075
-26,-26.0,26.0,42,1,15,23,2185334,1023,1023,1,1,0.8884755193448296,255,0,1,0.0,1023,1,1,0.18544663016052623,1023,1,1,0.5216913311330084,255,0,1,0.0,255,255|511|767|1023,0.710061623|0.0480028168|0.695359999|0,255,0,1,0.18544663016052623,255,255|511|767|1023,1.32304934|1.50028015|3.0039966|0,1023,1,1,0.5216913311330084,255,255|511|767|1023,0.0914263064|1.16817621|2.4804207|0
-26,-26.0,26.0,42,1,16,24,2189430,597,597,1,1,2.290031406166396,18,0,665,-12.845423936288963,189,0,129,-7.3283625446665805,99,0,2,-0.46514227623524673,786,0,665,-12.845423936288963,18,18|274|530|786,0|0.413034888|1.53385621|2.08226408,189,0,129,-7.3283625446665805,189,189|445|701|957,2.31788423|4.61469401|1.59360412|0.53441798,341,0,2,-0.46514227623524673,85,85|341|597|853,0.499435556|6.19452815|3.16443983|0.0494172371
-26,-26.0,26.0,42,1,17,25,2193526,562,562,1,1,3.756452586780685,111,0,69,-3.7749826591248103,562,1,1,0.3915958933629887,562,1,1,3.0891778092462645,367,0,69,-3.7749826591248103,111,111|367|623|879,0.474051935|2.72553037|0.283757226|1.58114335,306,0,1,0.3915958933629887,50,50|306|562|818,1.02184912|1.07784458|0.228705126|0.222941431,562,1,1,3.0891778092462645,50,50|306|562|818,0.0112513527|0.567220517|0.954025515|0.484752561
-26,-26.0,26.0,42,1,18,26,2197622,827,827,1,1,2.8466766929183738,118,0,133,-4.287040136033514,14,0,35,-3.6588758089514357,571,0,2,-0.09167832319825381,118,0,133,-4.287040136033514,118,118|374|630|886,0.410074307|0.378204285|0.18005105|0.328298685,889,0,35,-3.6588758089514357,121,121|377|633|889,1.09291582|0.981947144|0.123128104|0.032679551,571,0,2,-0.09167832319825381,59,59|315|571|827,0.725467004|3.30445167|1.55412063|0.0859286727
-26,-26.0,26.0,42,1,19,27,2201718,890,890,1,1,2.4766751164147043,24,0,133,-4.647537613683314,24,0,58,-3.0369776063797236,890,1,1,0.6213099799223832,536,0,133,-4.647537613683314,24,24|280|536|792,0|0.402362109|2.3734153|0.0291616551,24,0,58,-3.0369776063797236,24,24|280|536|792,0.0609870142|0.220493062|0.0235134073|0.386393967,470,0,1,0.6213099799223832,214,214|470|726|982,1.47038241|1.44851751|1.10986339|1.30124935
-26,-26.0,26.0,42,1,20,28,2205814,174,174,1,1,4.395376418350201,47,0,289,-5.9335244621040015,20,0,196,-6.172573287371393,540,0,3,-0.28666404491667186,815,0,289,-5.9335244621040015,47,47|303|559|815,0.377826827|0.123594882|0.245131911|2.39772239,540,0,196,-6.172573287371393,28,28|284|540|796,2.51398109|0.352953702|2.06720654|2.53227252,1021,0,3,-0.28666404491667186,253,253|509|765|1021,0.132110426|1.53961115|1.59801235|0.392336701
-26,-26.0,26.0,42,1,21,29,2209910,267,267,1,1,3.0989401108961157,23,0,225,-7.596969201433925,23,0,6,-1.016285822767808,523,0,2,-0.5433769909242702,791,0,225,-7.596969201433925,23,23|279|535|791,0|0.334697435|0.195538622|0.570983677,23,0,6,-1.016285822767808,23,23|279|535|791,1.44751075|2.39325566|2.00161808|1.66640177,523,0,2,-0.5433769909242702,11,11|267|523|779,4.84141421|0.438373198|1.54204128|1.85565424
-26,-26.0,26.0,42,1,22,30,2214006,917,917,1,1,0.5841087764609757,142,0,981,-19.498572934656586,654,0,48,-3.723370338234111,853,0,102,-5.558942283014266,654,0,981,-19.498572934656586,142,142|398|654|910,0.877200278|0.258650174|1.2807798|0.550267686,654,0,48,-3.723370338234111,142,142|398|654|910,0.169891172|0.118573932|1.08912585|0.948369162,853,0,102,-5.558942283014266,85,85|341|597|853,0.40939428|0.151269248|0.694305039|1.56343065
-26,-26.0,26.0,42,1,23,31,2218102,656,656,1,1,3.501197928817258,70,0,89,-5.324645980111567,656,1,1,0.8271910851726221,997,0,4,-0.8608245892176336,838,0,89,-5.324645980111567,70,70|326|582|838,0.316740159|0.877118837|0.775987713|3.36454217,741,0,1,0.8271910851726221,229,229|485|741|997,0.738291074|0.0333069625|0.58742859|0.0630231596,239,0,4,-0.8608245892176336,239,239|495|751|1007,0.476305625|0.822106722|0.922390006|0.262134639
-26,-26.0,26.0,42,1,24,32,2222198,889,889,1,1,2.120848879224806,121,0,1,0.0,889,1,1,0.03183107395014502,889,1,1,1.022281189117231,377,0,1,0.0,121,121|377|633|889,1.05484535|1.22287755|0.819764904|0.693651054,633,0,1,0.03183107395014502,121,121|377|633|889,1.8196863|0.616488205|0.846898057|0.103208196,889,1,1,1.022281189117231,121,121|377|633|889,0.561332863|0.168892332|0.409620142|0.112066633
-26,-26.0,26.0,42,1,25,33,2226294,66,66,1,1,1.768113767098324,122,0,425,-7.710800548078682,149,0,924,-19.622737001929686,595,0,562,-9.819453647662906,890,0,425,-7.710800548078682,122,122|378|634|890,0.0523212844|1.06059604|1.13335776|2.2588987,149,0,924,-19.622737001929686,149,149|405|661|917,0.514295608|0.66453054|4.31547646|1.57492557,1008,0,562,-9.819453647662906,240,240|496|752|1008,0.381423394|0.100372734|0.208946926|1.23429903
-26,-26.0,26.0,42,1,26,34,2230390,586,1017,0,24,-2.2924828240183324,75,0,541,-9.897494485737049,290,0,139,-6.625245629076309,806,0,204,-7.268646318856603,587,0,541,-9.897494485737049,75,75|331|587|843,0.569258103|0.388347795|0.597180303|0.282228598,295,0,139,-6.625245629076309,39,39|295|551|807,0.383384176|0.43043143|1.2649072|0.749774159,854,0,204,-7.268646318856603,86,86|342|598|854,2.07357574|0.479867551|0.402669577|0.98672974
-26,-26.0,26.0,42,1,27,35,2234486,425,425,1,1,1.843606863873015,185,0,361,-7.03733618675889,620,0,231,-5.984987561247928,65,0,11,-2.594472427212635,441,0,361,-7.03733618675889,185,185|441|697|953,0.604703577|0.81725292|0.254067445|0.0834154218,881,0,231,-5.984987561247928,113,113|369|625|881,2.47537401|0.169897028|1.43964256|2.32183603,80,0,11,-2.594472427212635,80,80|336|592|848,3.29852214|1.24746974|0.64106096|3.32641285
-26,-26.0,26.0,42,1,28,36,2238582,860,860,1,1,3.4870549954542422,337,0,233,-6.8824663989463195,283,0,29,-3.8083083098429036,71,0,4,-0.7769314740971842,337,0,233,-6.8824663989463195,81,81|337|593|849,0.0838811386|2.43575941|1.68925888|2.23434105,283,0,29,-3.8083083098429036,27,27|283|539|795,0.611662995|0.000821196458|1.46892132|2.20755585,71,0,4,-0.7769314740971842,71,71|327|583|839,1.55106893|0.177868741|2.37847727|0.240302318
-26,-26.0,26.0,42,1,29,37,2242678,553,553,1,1,3.980970941658795,12,0,181,-4.965861564890096,64,0,156,-5.094996401101549,553,1,1,1.598342883902271,524,0,181,-4.965861564890096,12,12|268|524|780,0|0.505289604|0.756211024|0.671046907,64,0,156,-5.094996401101549,64,64|320|576|832,0.0666784197|0.113393162|0.874749712|1.7331611,553,1,1,1.598342883902271,41,41|297|553|809,1.48509781|4.5032367|1.95432513|0.899866088
-26,-26.0,26.0,42,1,30,38,2246774,629,29,0,4,-2.188642776745197,253,0,945,-17.47220023940868,333,0,303,-6.483275852597083,2,0,314,-7.896974869379669,509,0,945,-17.47220023940868,253,253|509|765|1021,0.332673536|0.536264407|0.440303919|0,2,0,303,-6.483275852597083,2,2|258|514|770,0|0.31220499|2.02309184|0.52375375,117,0,314,-7.896974869379669,117,117|373|629|885,1.39659206|0.161564359|0.369334076|0.0974514576
-26,-26.0,26.0,42,1,31,39,2250870,759,759,1,1,0.0016721162705896021,5,0,549,-9.451722230286814,812,0,23,-2.962378168250659,490,0,5,-0.8999388628585697,517,0,549,-9.451722230286814,5,5|261|517|773,0|0.562391786|1.60838657|0.793229053,812,0,23,-2.962378168250659,44,44|300|556|812,0.319935146|3.85415726|2.38109183|2.7307419,812,0,5,-0.8999388628585697,44,44|300|556|812,0.797901532|0.335853364|2.20893325|6.00639973
-26,-26.0,26.0,42,1,32,40,2254966,494,494,1,1,1.0756424140286294,159,0,289,-7.991306939029844,283,0,192,-6.410038031756661,494,1,1,0.3751044966865747,159,0,289,-7.991306939029844,159,159|415|671|927,1.36259803|0.645677979|0.0464316257|0.497477108,927,0,192,-6.410038031756661,159,159|415|671|927,0.415108453|0.151699561|2.11060507|1.38275065,446,0,1,0.3751044966865747,190,190|446|702|958,0.149112142|3.34197125|1.74867619|0.328555205
-26,-26.0,26.0,42,1,33,41,2259062,303,303,1,1,5.697854089518386,88,0,201,-5.038890107215347,303,1,1,0.4504890092957673,303,1,1,1.2419649986689372,344,0,201,-5.038890107215347,88,88|344|600|856,1.1493221|1.71145847|0.281410391|1.01920325,915,0,1,0.4504890092957673,147,147|403|659|915,0.0618084727|0.0183070255|0.0256547083|2.57641307,179,0,1,1.2419649986689372,179,179|435|691|947,0.294435216|0.511004694|0.22840674|0.407552002
-26,-26.0,26.0,42,1,34,42,2263158,1022,498,0,2,-1.630846099998984,147,0,353,-7.920547837385906,117,0,227,-6.973659406602066,606,0,19,-3.211135884259271,915,0,353,-7.920547837385906,147,147|403|659|915,0.940140793|0.137528862|0.287649474|3.24268454,117,0,227,-6.973659406602066,117,117|373|629|885,1.35537739|5.11056479|6.69095264|1.53827655,606,0,19,-3.211135884259271,94,94|350|606|862,0.134623063|0.976933426|0.360646876|0.505785514
-26,-26.0,26.0,42,1,35,43,2267254,720,720,1,1,0.012074009353198934,47,0,49,-3.0556718540987897,115,0,5,-3.7472406660724604,115,0,2,-1.1279827292254023,815,0,49,-3.0556718540987897,47,47|303|559|815,0.7023005|0.395203163|0.32683932|1.39275102,115,0,5,-3.7472406660724604,115,115|371|627|883,1.77852992|0.62347095|1.22446719|3.25157772,115,0,2,-1.1279827292254023,115,115|371|627|883,2.71022132|1.89954186|0.292257459|1.53014869
-26,-26.0,26.0,42,1,36,44,2271350,314,32,0,8,-1.212895261760224,197,0,317,-7.283779406860137,39,0,295,-8.802390976292337,376,0,48,-4.451926585425055,453,0,317,-7.283779406860137,197,197|453|709|965,0.326610944|1.7235643|0.836772759|0.0293239956,70,0,295,-8.802390976292337,70,70|326|582|838,0.849243312|2.01768986|1.07503941|0.178596727,529,0,48,-4.451926585425055,17,17|273|529|785,0.915176733|0.441904561|1.96679814|0.193156106
-26,-26.0,26.0,42,1,37,45,2275446,602,602,1,1,0.13966208544230668,228,0,421,-8.661162388795407,711,0,165,-5.4714345302981915,996,0,13,-2.2672186827894074,228,0,421,-8.661162388795407,228,228|484|740|996,1.6607816|1.26767328|0.67184717|0,711,0,165,-5.4714345302981915,199,199|455|711|967,4.19575681|0.246498029|0.238872928|2.24073462,996,0,13,-2.2672186827894074,228,228|484|740|996,5.5593347|1.04423885|3.74079932|2.2817554
-26,-26.0,26.0,42,1,38,46,2279542,7,40,0,2,-0.1435372914520321,98,0,269,-7.020396336929443,860,0,330,-8.181568433206433,654,0,101,-5.32676362493036,98,0,269,-7.020396336929443,98,98|354|610|866,2.16944281|0.186533104|0.940099463|0.0246693473,158,0,330,-8.181568433206433,158,158|414|670|926,1.51919596|1.31547856|4.69796796|1.50210174,654,0,101,-5.32676362493036,142,142|398|654|910,0.434103104|1.19684406|0.863282472|0.848105435
-26,-26.0,26.0,42,1,39,47,2283638,414,79,0,4,-0.717995486855194,96,0,873,-14.516430609373847,186,0,154,-4.428282542337544,437,0,82,-3.4273624621890515,96,0,873,-14.516430609373847,96,96|352|608|864,2.38154244|0.22325115|0.970047243|1.75660844,744,0,154,-4.428282542337544,232,232|488|744|1000,0.146489525|0.428038156|0.115271475|3.98036707,92,0,82,-3.4273624621890515,92,92|348|604|860,3.38555485|1.05804216|1.69592144|0.0220762716
-26,-26.0,26.0,42,1,40,48,2287734,807,807,1,1,3.8051123858507974,43,0,421,-8.410606386579095,260,0,9,-1.1762719987328591,807,1,1,1.956368443531034,43,0,421,-8.410606386579095,43,43|299|555|811,1.06695956|0.416955359|0.540898256|0.459925419,153,0,9,-1.1762719987328591,153,153|409|665|921,1.2250497|1.5457747|1.46817441|0.936956475,807,1,1,1.956368443531034,39,39|295|551|807,0.705848596|1.8531529|2.54978587|0.356270955
-26,-26.0,26.0,42,1,41,49,2291830,195,506,0,2,-0.8369950088625412,10,0,989,-22.671531515650315,506,0,187,-5.664751648643167,692,0,127,-5.152857674552337,266,0,989,-22.671531515650315,10,10|266|522|778,0|1.62813555|0.468382447|1.56995597,379,0,187,-5.664751648643167,123,123|379|635|891,0.0972852313|0.78177199|2.14854343|0.973590294,938,0,127,-5.152857674552337,170,170|426|682|938,0.111722339|0.300507177|0.245209135|1.10567692
-26,-26.0,26.0,42,1,42,50,2295926,826,826,1,1,2.928085333058042,97,0,589,-9.478752271440278,162,0,9,-1.96403110487529,162,0,2,-0.9156347609873969,609,0,589,-9.478752271440278,97,97|353|609|865,0.903280957|1.11694916|1.19533736|0.337043821,784,0,9,-1.96403110487529,16,16|272|528|784,0.876454249|0.716687465|0.435105138|1.90630534,310,0,2,-0.9156347609873969,54,54|310|566|822,0.866585937|1.34768803|0.278654775|1.02503087
-26,-26.0,26.0,42,1,43,51,2300022,928,928,1,1,2.136489350146254,60,0,145,-4.618726774179136,928,1,1,0.6924163049606367,928,1,1,1.7201015707891785,316,0,145,-4.618726774179136,60,60|316|572|828,2.90438586|4.75932309|2.15979022|0.792133516,928,1,1,0.6924163049606367,160,160|416|672|928,1.35464358|5.36197453|3.53143258|0.557942289,928,1,1,1.7201015707891785,160,160|416|672|928,1.68118469|2.2342339|1.06390137|0.481369374
-26,-26.0,26.0,42,1,44,52,2304118,761,761,1,1,0.02097118279736674,60,0,757,-13.470602374898736,167,0,177,-6.127171856614356,167,0,147,-6.166522749355878,828,0,757,-13.470602374898736,60,60|316|572|828,0.91162228|0.833972661|0.860428308|1.50845737,206,0,177,-6.127171856614356,206,206|462|718|974,2.39810863|1.81235912|0.82572516|0.293044014,328,0,147,-6.166522749355878,72,72|328|584|840,2.19180696|6.09383151|0.715407758|0.508545454
-26,-26.0,26.0,42,1,45,53,2308214,590,590,1,1,0.16437591122253892,11,0,693,-12.330077789681495,969,0,168,-5.26508983931829,428,0,2,-0.4018661300428069,523,0,693,-12.330077789681495,11,11|267|523|779,0|0.999067285|1.27753182|0.382779288,899,0,168,-5.26508983931829,131,131|387|643|899,0.281064141|1.16401086|1.63042198|0.0765408087,564,0,2,-0.4018661300428069,52,52|308|564|820,1.20812682|0.0422326599|0.381334075|1.56703817
-26,-26.0,26.0,42,1,46,54,2312310,383,383,1,1,0.23147999523677687,113,0,9,-0.4675533020795122,159,0,75,-3.5054423866833955,568,0,6,-1.7699991868856095,113,0,9,-0.4675533020795122,113,113|369|625|881,5.97675516|1.35439442|1.81536082|0.912593279,127,0,75,-3.5054423866833955,127,127|383|639|895,1.78176084|2.92490153|3.1473639|0.0969552412,568,0,6,-1.7699991868856095,56,56|312|568|824,1.73661523|0.267289237|0.318681844|0.532960043
-26,-26.0,26.0,42,1,47,55,2316406,267,413,0,8,-1.4838568417284375,139,0,149,-6.437900456513538,413,0,18,-3.5519552147386158,483,0,29,-1.8185016997290795,139,0,149,-6.437900456513538,139,139|395|651|907,2.16288738|1.86513196|0.765945895|0.549687857,413,0,18,-3.5519552147386158,157,157|413|669|925,0.614964825|0.0938446007|2.07656161|2.16236091,995,0,29,-1.8185016997290795,227,227|483|739|995,0.724807389|0.182106093|1.83581312|2.62021066
-26,-26.0,26.0,42,1,48,56,2320503,314,808,0,8,-1.5101445856521802,16,0,489,-9.299580056545192,424,0,21,-3.3440047251562155,1023,0,10,-2.213032521791691,528,0,489,-9.299580056545192,16,16|272|528|784,0|0.523311834|1.59407212|1.05746354,792,0,21,-3.3440047251562155,24,24|280|536|792,0.107674332|0.567199476|0.736155987|1.05613643,888,0,10,-2.213032521791691,120,120|376|632|888,0.870583738|0.149808783|2.4297304|1.29163911
-26,-26.0,26.0,42,2,0,8,3624259,803,803,1,1,5.554084974334685,248,0,537,-10.380416553674596,587,0,4,-0.9544005681793676,803,1,1,2.474063142310118,248,0,537,-10.380416553674596,248,248|504|760|1016,2.06142869|0.193413593|0.94189539|0,446,0,4,-0.9544005681793676,190,190|446|702|958,3.21508993|0.918176744|0.584178386|0.860165628,803,1,1,2.474063142310118,35,35|291|547|803,0.358271037|0.929556962|3.7156968|2.48724657
-26,-26.0,26.0,42,2,1,9,3628355,711,711,1,1,1.426770599612832,123,0,453,-8.756040822373677,587,0,162,-6.843449113785481,495,0,42,-3.617265397417488,635,0,453,-8.756040822373677,123,123|379|635|891,0.122246664|0.128276029|0.302454036|0.09765335,495,0,162,-6.843449113785481,239,239|495|751|1007,0.631075382|0.300800933|1.86649093|1.72829265,495,0,42,-3.617265397417488,239,239|495|751|1007,1.03136814|0.0886082118|2.42790353|0.587944805
-26,-26.0,26.0,42,2,2,10,3632451,922,922,1,1,2.3378088047900407,68,0,397,-9.038782615698635,352,0,36,-2.8836374180955566,555,0,57,-3.7466381931521293,68,0,397,-9.038782615698635,68,68|324|580|836,0.837917045|0.598149193|0.309026707|0.144363674,352,0,36,-2.8836374180955566,96,96|352|608|864,1.05742841|0.232220819|0.503945933|0.36482271,503,0,57,-3.7466381931521293,247,247|503|759|1015,0.157314682|0.524293077|0.0657027438|0.0145158845
-26,-26.0,26.0,42,2,3,11,3636547,718,271,0,15,-4.041948838938449,138,0,857,-15.19291486855758,321,0,24,-2.1023282727117727,271,0,8,-3.0784962300681,394,0,857,-15.19291486855758,138,138|394|650|906,0.0912214724|1.29323598|0.271085704|0.493784568,428,0,24,-2.1023282727117727,172,172|428|684|940,1.46092936|1.92138246|2.39522781|0.609586459,466,0,8,-3.0784962300681,210,210|466|722|978,1.69845301|1.65940089|1.49505846|0.174495031
-26,-26.0,26.0,42,2,4,12,3640643,756,756,1,1,3.1440773051580218,69,0,77,-3.7922646444920405,336,0,23,-4.135472690045555,500,0,2,-0.32591353308207865,837,0,77,-3.7922646444920405,69,69|325|581|837,0.544468019|0.225212384|0.0220922879|1.3232914,336,0,23,-4.135472690045555,80,80|336|592|848,2.0679088|0.508033175|0.865553081|1.59954511,500,0,2,-0.32591353308207865,244,244|500|756|1012,0.0457361097|0.321335089|0.0316797626|0.517440126
