file_name,target_snr_db,signal_reference_power,added_noise_power,seed,cfo_correction_mode,frame_index,packet_index,event_index,payload_symbol_index,frame_symbol_index,start_sample,header_start_sample,sf,os_factor,cfo_int,cfo_frac,cfo_common_phase_rad,sto_frac,sfo_hat,gt_raw_fft_bin,gt_signed_fft_bin,noisy_argmax_bin,is_argmax_correct,gt_bin_rank,gt_bin_real,gt_bin_imag,gt_bin_amp,gt_bin_power,gt_bin_phase,gt_peak_energy_ratio,gt_to_argmax_power_db,selected_peak_amp,selected_peak_power,selected_peak_phase,selected_peak_margin_db,total_fft_energy,clean_gt_peak_amp,clean_gt_peak_phase,gt_bin_phase_unwrap,phase_linear_fit,phase_linear_residual,packet_phase_slope_pi_per_symbol,packet_phase_linear_r2,packet_phase_linear_rmse_pi,packet_residual_quad_r2
D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,-22.0,7.297427983845209e-05,0.011565643934071505,20260531,continuous,0,1,1,0,8,2550960,2518192,10,4,-24,-0.42916033761813344,-1227.9435304004523,-0.04216817378983262,-0.006261318519996445,222,222,222,1,1,10.859280586242676,-3.4299259185791016,11.388080025082708,129.68838500976562,-0.30593576254912136,0.010640500095359724,0.0,11.388080025082708,129.68838500976562,-0.30593576254912136,1.766202914146033,12188.185127343982,7.063831186843052,-3.098894693806952,-0.30593576254912136,0.44599753699673295,-0.7519332995458543,-0.05299804689266473,0.9103528977120967,0.16796669991058366,0.6144768043994597
D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,-22.0,7.297427983845209e-05,0.011565643934071505,20260531,continuous,0,1,1,1,9,2555056,2518192,10,4,-24,-0.42916033761813344,-1381.436471700509,-0.04216817378983262,-0.006261318519996445,826,-198,1007,0,96,5.368326663970947,0.40217819809913635,5.383370549583941,28.980682373046875,0.07477717613125395,0.002415816831264619,-4.707293554333589,9.255906355090477,85.67181396484375,-1.8707682964938739,0.4818316664341657,11996.225044046994,6.74510206672026,0.4595877892856269,0.07477717613125395,0.2794992622241301,-0.20472208609287612,-0.05299804689266473,0.9103528977120967,0.16796669991058366,0.6144768043994597
D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,-22.0,7.297427983845209e-05,0.011565643934071505,20260531,continuous,0,1,1,2,10,2559152,2518192,10,4,-24,-0.42916033761813344,-1534.9294130005655,-0.04216817378983262,-0.006261318519996445,922,-102,637,0,201,4.450567722320557,-0.883138120174408,4.53734349485101,20.587482452392578,-0.19588807670216793,0.001639634752900579,-7.184898634221231,10.376396119532016,107.66960144042969,-0.23985708839194494,0.4829153573578887,12556.139357239474,7.440769902043106,-2.3172671145511328,-0.19588807670216793,0.1130009874515272,-0.3088890641536951,-0.05299804689266473,0.9103528977120967,0.16796669991058366,0.6144768043994597
D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,-22.0,7.297427983845209e-05,0.011565643934071505,20260531,continuous,0,1,1,3,11,2563248,2518192,10,4,-24,-0.42916033761813344,-1688.422354300622,-0.04216817378983262,-0.006261318519996445,718,-306,718,1,1,7.255591869354248,-7.121708869934082,10.16672762508848,103.36235809326172,-0.7760863230079367,0.008903608337921714,0.0,10.16672762508848,103.36235809326172,-0.7760863230079367,1.261377210961204,11609.041432452388,7.401109039565556,1.2288693529772425,-0.7760863230079367,-0.05349728732107567,-0.722589035686861,-0.05299804689266473,0.9103528977120967,0.16796669991058366,0.6144768043994597
D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,-22.0,7.297427983845209e-05,0.011565643934071505,20260531,continuous,0,1,1,4,12,2567344,2518192,10,4,-24,-0.42916033761813344,-1841.9152956006785,-0.04216817378983262,-0.006261318519996445,107,107,989,0,8,6.529670238494873,-4.188979625701904,7.757844012870545,60.18415069580078,-0.5703978816193541,0.004864123719909742,-2.0694182466747195,9.844916018260077,96.92235565185547,-1.4383437606863503,1.3373834292929057,12373.071525597945,7.367553942644698,-1.5304539817973404,-0.5703978816193541,-0.21999556209367854,-0.3504023195256756,-0.05299804689266473,0.9103528977120967,0.16796669991058366,0.6144768043994597
D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,-22.0,7.297427983845209e-05,0.011565643934071505,20260531,continuous,0,1,1,5,13,2571440,2518192,10,4,-24,-0.42916033761813344,-1995.4082369007351,-0.04216817378983262,-0.006261318519996445,468,468,880,0,633,1.597088098526001,-1.713650107383728,2.3424959092791733,5.4872870445251465,-0.8205908835354603,0.00045760956649153894,-12.155685466007721,9.494303911304499,90.14179992675781,1.0293020208014398,0.4602620701174384,11991.198275411502,7.34648279164602,1.9985015584324404,-0.8205908835354603,-0.3864938368662814,-0.4340970466691789,-0.05299804689266473,0.9103528977120967,0.16796669991058366,0.6144768043994597
D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,-22.0,7.297427983845209e-05,0.011565643934071505,20260531,continuous,0,1,1,6,14,2575536,2518192,10,4,-24,-0.42916033761813344,-2148.9011782007915,-0.04216817378983262,-0.006261318519996445,89,89,921,0,792,1.0565376281738281,-1.3738094568252563,1.733096703421273,3.003624200820923,-0.9152099499109873,0.000255030222381892,-14.60646728517155,9.314212996957398,86.75456237792969,1.337508568721348,0.5792531102381735,11777.522572690155,7.345387635035792,-0.7786539625172761,-0.9152099499109873,-0.5529921116388843,-0.362217838272103,-0.05299804689266473,0.9103528977120967,0.16796669991058366,0.6144768043994597
D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,-22.0,7.297427983845209e-05,0.011565643934071505,20260531,continuous,0,1,1,7,15,2579633,2518192,10,4,-24,-0.42916033761813344,-2302.4315933634703,-0.04216817378983262,-0.006261318519996445,713,-311,713,1,1,9.685728073120117,-7.766669750213623,12.415091111840882,154.13449096679688,-0.6758785742287311,0.012945997093103824,0.0,12.415091111840882,154.13449096679688,-0.6758785742287311,2.855718095109446,11905.957483097416,7.212777183507643,2.699145587458501,-0.6758785742287311,-0.7194903864114872,0.04361181218275612,-0.05299804689266473,0.9103528977120967,0.16796669991058366,0.6144768043994597
D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,-22.0,7.297427983845209e-05,0.011565643934071505,20260531,continuous,0,1,1,8,16,2583729,2518192,10,4,-24,-0.42916033761813344,-2455.9245346635266,-0.04216817378983262,-0.006261318519996445,865,-159,865,1,1,4.652616500854492,-10.342267036437988,11.340605264138917,128.60934448242188,-1.1480552723092161,0.010400395586784177,0.0,11.340605264138917,128.60934448242188,-1.1480552723092161,0.8962261267433385,12365.81276253052,7.323200850899506,-0.10777339604293505,-1.1480552723092161,-0.88598866118409,-0.2620666111251261,-0.05299804689266473,0.9103528977120967,0.16796669991058366,0.6144768043994597
D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\0_0_0_10_14_16.bin,-22.0,7.297427983845209e-05,0.011565643934071505,20260531,continuous,0,1,1,9,17,2587825,2518192,10,4,-24,-0.42916033761813344,-2609.4174759635835,-0.04216817378983262,-0.006261318519996445,492,492,449,0,3,6.468823432922363,-5.84529447555542,8.718551721030517,76.0131607055664,-0.7348060799990437,0.0060366957115239655,-0.770798461419989,9.527617343278552,90.77549743652344,0.2712873756364452,0.21248155578737424,12591.848974673077,7.328638112433475,-2.891570629016237,-0.7348060799990437,-1.0524869359566928,0.31768085595764917,-0.05299804689266473,0.9103528977120967,0.16796669991058366,0.6144768043994597
