packet_index,event_index,symbol_index,selected_bin,signed_bin,symbol_value,phase_at_bin,phase_predicted,phase_residual_rad,phase_score,margin,confidence,amplitude,energy_ratio,argmax_bin,argmax_is_selected,rank_by_amp,gt_bin,is_correct
1,1,0,222,222,221,-0.279694,-0.530561,0.250867,0.908638,-0.004048,0.3742,14.772322,0.005704,152,0,0,222,1
1,1,1,826,-198,825,0.532545,-0.875408,1.407952,0.546569,-0.337519,0.2294,5.479729,0.000793,1007,0,0,826,1
1,1,2,922,-102,921,0.384559,-2.774538,-3.124088,1.000000,0.100450,0.5134,3.011323,0.000229,637,0,0,922,1
1,1,3,718,-306,717,-0.889816,-0.926461,0.036644,1.000000,0.047619,0.4577,12.580151,0.004336,841,0,0,718,1
1,1,4,107,107,106,-0.557558,1.111261,-1.668820,1.000000,0.263142,0.6748,8.063198,0.001671,989,0,0,107,1
1,1,5,468,468,467,2.916183,-0.759496,-2.607506,1.000000,0.088275,0.4995,1.769551,0.000083,880,0,0,468,1
1,1,6,89,89,88,2.626118,1.705681,0.920437,0.932366,0.030463,0.4143,2.750564,0.000203,921,0,0,89,1
1,1,7,713,-311,712,-1.117382,1.640454,-2.757836,0.823691,-0.169969,0.3391,7.293960,0.001340,909,0,0,713,1
1,1,8,865,-159,864,-1.676954,1.342215,-3.019169,1.000000,0.010319,0.4207,12.666800,0.004434,434,0,0,865,1
1,1,9,492,492,491,-1.706828,-0.596083,-1.110745,1.000000,0.128373,0.5376,1.770539,0.000085,615,0,0,492,1
1,1,10,765,-259,764,-1.157260,-3.993144,2.835884,1.000000,0.056454,0.4678,8.381666,0.001894,858,0,0,765,1
1,1,11,1023,-1,1022,-1.585938,-3.296879,1.710941,0.796302,0.015415,0.3446,3.558423,0.000352,975,0,0,1023,1
1,1,12,597,-427,596,-0.492485,0.351635,-0.844120,0.999293,0.101844,0.5127,7.389926,0.001463,607,0,0,597,1
1,1,13,562,-462,561,-1.874331,-1.671012,-0.203319,1.000000,0.067025,0.4766,9.059364,0.002109,34,0,0,562,1
1,1,14,478,478,477,-0.381256,0.846051,-1.227307,1.000000,0.059262,0.4690,6.928852,0.001287,288,0,0,478,1
1,1,15,267,267,266,-1.088134,-0.043185,-1.044949,1.000000,0.072729,0.4838,8.564663,0.001972,615,0,0,267,1
1,1,16,917,-107,916,-1.807250,-1.130801,-0.676449,0.356272,-0.566376,0.1525,12.860287,0.004161,950,0,0,917,1
1,1,17,656,-368,655,-2.171776,1.780179,2.331230,0.398002,-0.386860,0.1715,15.542165,0.006420,784,0,0,656,1
1,1,18,889,-135,888,-1.139434,5.807554,-0.663803,1.000000,0.301231,0.7115,5.125571,0.000683,811,0,0,889,1
1,1,19,510,510,509,-1.883625,0.054951,-1.938576,0.957336,0.093425,0.4873,8.839318,0.002072,34,0,0,510,1
1,1,20,860,-164,859,2.973826,2.334548,0.639278,1.000000,0.081817,0.4927,6.627615,0.001138,544,0,0,860,1
1,1,21,553,-471,552,-1.657824,4.905665,-0.280304,1.000000,0.005248,0.4140,11.400349,0.003449,594,0,0,553,1
1,1,22,629,-395,628,-2.602369,5.290776,-1.609960,0.620337,-0.191874,0.2592,8.483136,0.001858,751,0,0,629,1
1,1,23,759,-265,758,3.035140,0.294325,2.740815,0.775859,-0.115248,0.3217,3.259319,0.000278,949,0,0,759,1
1,1,24,874,-150,873,2.483049,1.362157,1.120892,0.940067,0.047402,0.4363,10.240940,0.002666,125,0,0,874,1
1,1,25,720,-304,719,-2.901226,2.443210,0.938750,0.888172,-0.099157,0.3652,6.525404,0.001055,196,0,0,720,1
1,1,26,314,314,313,2.399386,2.698847,-0.299462,0.844567,-0.016045,0.3477,13.598115,0.004687,404,0,0,314,1
1,1,27,602,-422,601,1.041915,2.389445,-1.347531,0.616864,-0.257001,0.2580,7.273271,0.001421,879,0,0,602,1
1,1,28,7,7,6,1.602751,1.651442,-0.048691,0.998171,0.100045,0.5108,3.218009,0.000267,13,0,0,7,1
1,1,29,610,-414,609,2.425379,1.879970,0.545409,0.994438,0.165145,0.5757,9.384145,0.002278,547,0,0,610,1
1,1,30,600,-424,599,-1.400836,2.214012,2.668337,1.000000,0.025657,0.4349,15.588815,0.006137,600,1,0,807,0
1,1,31,668,-356,667,-1.755645,-1.127280,-0.628365,0.808990,-0.107582,0.3356,17.759790,0.007989,668,1,0,897,0
1,1,32,568,-456,567,-1.587891,-1.482088,-0.105803,0.994408,0.065447,0.4714,14.672194,0.005433,568,1,0,749,0
1,1,33,429,429,428,-1.661932,-1.420138,-0.241794,0.970910,0.165090,0.5654,17.264091,0.007937,429,1,0,584,0
1,1,34,790,-234,789,-1.040855,-1.735973,0.695117,0.767979,-0.057024,0.3183,16.360357,0.007416,790,1,0,934,0
